track_name,playlist_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
Never Be Alone (feat. Aloe Blacc),pop,0.535,0.906,6,-4.699,0,0.0353,0.0202,7.15E-04,0.0886,0.732,126.012,178671
Roses - Imanbek Remix,pop,0.784,0.721,8,-5.457,1,0.0506,0.0149,0.00424,0.285,0.895,121.966,176219
Insane,pop,0.809,0.758,4,-5.658,0,0.101,0.409,5.44E-04,0.166,0.71,125.022,142230
Daydreams - Sultan + Shepard Echoes Of Life Remix,pop,0.669,0.793,1,-6.16,1,0.0403,0.0318,0.0372,0.555,0.159,121.995,220205
Only Want You - Sam Feldt Remix,pop,0.578,0.786,9,-4.665,1,0.13,0.232,1.06E-04,0.122,0.347,105.945,179151
Close To Me (with Diplo) (feat. Swae Lee) - Felix Cartal Remix,pop,0.733,0.839,1,-2.84,0,0.0335,0.0145,1.87E-04,0.162,0.471,126.009,223533
Woke Up Late (feat. Hailee Steinfeld) - Sam Feldt Remix,pop,0.63,0.726,0,-3.753,1,0.0978,0.0717,0,0.108,0.499,122.055,196475
South of the Border (feat. Camila Cabello & Cardi B) - Cheat Codes Remix,pop,0.845,0.766,2,-5.727,0,0.0658,0.212,0,0.111,0.782,114.054,195924
Not Ok - Frank Walker Remix,pop,0.679,0.866,2,-3.754,1,0.0566,0.0337,0,0.0688,0.441,121.927,183934
Heaven (feat. Veronica),pop,0.657,0.882,0,-3.565,0,0.0456,0.247,0.00202,0.112,0.179,127.994,195000
Sixteen - Don Diablo Remix,pop,0.493,0.773,5,-3.791,0,0.157,0.429,7.07E-06,0.0807,0.301,123.149,193548
Don’t Give Up On Me Now (with Julie Bergan),pop,0.687,0.706,4,-5.357,1,0.0459,0.091,0,0.124,0.27,115.268,127826
Brave,pop,0.654,0.874,6,-3.885,1,0.0543,0.169,1.77E-06,0.134,0.542,119.85,184027
Let It Be Me,pop,0.661,0.758,7,-5.299,1,0.0864,0.0797,0,0.106,0.387,114.098,224061
Carry On - Nicky Romero Remix,pop,0.447,0.684,9,-4.721,0,0.09,0.175,0,0.478,0.437,125.655,175312
Magnets (feat. Sophie Simmons),pop,0.731,0.802,5,-4.763,1,0.0623,0.022,0,0.059,0.434,121.991,179016
Don't Give Up On Me,pop,0.489,0.766,3,-5.84,1,0.0851,0.0511,1.35E-05,0.126,0.117,121.445,190645
Found Love (feat. Lovespeake),pop,0.6,0.888,8,-4.612,1,0.13,0.00166,0,0.4,0.641,126.056,157024
These Are The Times (feat. JRM),pop,0.687,0.707,4,-6.19,1,0.0328,0.0536,9.29E-05,0.16,0.607,127.033,188656
Wherever You Go,pop,0.711,0.724,7,-4.809,1,0.106,0.0835,0,0.0389,0.478,104.048,208947
Happy Now,pop,0.693,0.575,9,-6.998,1,0.0801,0.374,0,0.252,0.492,117.999,211362
Roots,pop,0.683,0.785,7,-4.879,1,0.037,0.0643,1.34E-05,0.177,0.581,122.997,184564
Talk - Alle Farben Remix,pop,0.638,0.818,9,-4.517,0,0.05,0.131,1.78E-05,0.107,0.489,126.015,167990
All The Lies - Toby Romeo Remix / Radio Edit,pop,0.707,0.806,6,-4.777,1,0.175,0.00908,0,0.366,0.634,119.972,163000
High Hopes - Don Diablo Remix,pop,0.59,0.888,5,-2.851,1,0.0765,0.0216,0,0.487,0.288,126.094,185714
Summer Air (feat. Trevor Guthrie),pop,0.632,0.574,4,-8.584,1,0.053,0.0942,0,0.215,0.557,125.989,201905
Can We Pretend (feat. Cash Cash) - Sigala Remix,pop,0.703,0.879,1,-4.514,0,0.177,0.0693,0,0.315,0.542,124.972,183360
Bruises - Steve Void Remix,pop,0.79,0.746,9,-5.96,1,0.0502,0.241,0,0.316,0.538,124.971,212280
Insomnia - King Arthur Remix,pop,0.733,0.718,4,-7.149,0,0.0376,0.0107,0.0102,0.33,0.206,122.993,176098
Don't Worry Bout Me - Rudimental Remix,pop,0.728,0.848,5,-6.248,1,0.185,0.0427,4.49E-06,0.118,0.612,124.993,193137
I Miss Myself - R3HAB Remix,pop,0.502,0.78,0,-4.547,1,0.244,0.333,0,0.72,0.607,122.688,183341
8 Letters - R3HAB Remix,pop,0.638,0.708,1,-5.001,0,0.0421,0.24,0,0.311,0.582,103.16,132233
You Deserve Better - Andrelli Remix,pop,0.685,0.712,6,-4.302,0,0.0894,0.334,1.10E-06,0.047,0.483,114.989,196493
Remember (with ZOHARA),pop,0.62,0.906,11,-3.638,0,0.0627,0.102,0.0206,0.183,0.398,123.047,221773
REMEDY,pop,0.601,0.775,0,-4.612,1,0.0473,0.269,0,0.0883,0.483,119.964,190295
Leave,pop,0.762,0.665,11,-6.92,0,0.0471,0.169,0,0.103,0.961,115.946,193640
Mama (feat. Ellie Goulding) - Tiësto’s Big Room Remix,pop,0.684,0.95,1,-2.588,0,0.0809,0.0207,1.25E-06,0.105,0.436,125.974,156168
I'm Not Sorry,pop,0.65,0.819,4,-3.811,1,0.0551,0.117,0,0.0772,0.351,128.09,186094
Tequila - Robin Schulz Remix,pop,0.448,0.836,11,-6.495,1,0.0809,0.229,0,0.427,0.482,122.899,170103
Happier - Frank Walker Remix,pop,0.712,0.646,5,-4.23,1,0.182,0.116,0,0.123,0.607,104.998,196571
Sing It With Me - Embody Remix,pop,0.674,0.854,5,-5.253,1,0.115,0.054,0,0.379,0.503,111.969,180571
Thursday - Nicky Romero Remix,pop,0.739,0.622,11,-5.382,0,0.0394,0.532,0,0.0508,0.615,119.992,217804
Better When You're Gone,pop,0.647,0.795,1,-3.548,0,0.0372,0.0635,0,0.188,0.409,127.992,192402
Wish You Well,pop,0.669,0.895,5,-3.787,0,0.0575,0.128,0,0.297,0.576,124.964,205653
Only When It Rains,pop,0.792,0.724,11,-5.108,0,0.0362,0.219,0,0.0911,0.429,109.984,169000
Mad Love - Blinkie Remix,pop,0.706,0.931,0,-3.053,0,0.0456,0.354,3.72E-06,0.146,0.465,123.012,200893
Sweet but Psycho - Morgan Page Dance Remix,pop,0.645,0.795,1,-5.439,1,0.0343,0.0334,1.05E-05,0.089,0.424,127.959,226875
Better Day (feat. Aloe Blacc),pop,0.662,0.823,9,-4.7,1,0.0971,0.073,0,0.0833,0.435,118.958,191786
Rescue Me (with BUNT.) - BUNT. Remix,pop,0.673,0.885,11,-3.574,0,0.0569,0.143,0,0.184,0.704,121.082,174545
Discovery,pop,0.516,0.857,0,-3.432,0,0.0463,0.0368,0,0.264,0.448,127.949,198750
With You - Frank Walker Remix,pop,0.686,0.613,2,-5.614,1,0.069,0.0386,0,0.251,0.452,104.988,206875
2 Hearts (feat. Gia Koka),pop,0.503,0.754,7,-3.634,1,0.0424,0.264,5.85E-05,0.297,0.597,116.524,186750
Love You Forever,pop,0.382,0.698,6,-3.409,1,0.0374,0.00236,5.24E-05,0.108,0.151,127.816,234609
Post Malone (feat. RANI),pop,0.59,0.642,7,-3.87,1,0.122,0.0771,0,0.105,0.651,107.356,174444
Thorns,pop,0.708,0.825,4,-3.117,1,0.0615,0.031,0,0.191,0.662,109.991,186000
Shotgun (The Wild Remix),pop,0.588,0.757,5,-2.415,1,0.0716,0.327,0,0.323,0.836,122.813,191650
True Colors (feat. Maya Avedis),pop,0.636,0.63,0,-6.396,1,0.0346,0.0796,0,0.13,0.454,104.845,184020
Crying In The Sun,pop,0.682,0.786,11,-4.87,0,0.0477,0.214,0,0.12,0.664,91.042,195947
Need You,pop,0.639,0.705,7,-5.039,0,0.049,0.045,0,0.425,0.595,124.957,182161
Sweet Dreams (Are Made of This),pop,0.815,0.647,9,-7.162,0,0.218,0.399,0,0.0738,0.182,125.95,176773
Million Lights,pop,0.696,0.907,0,-4.157,0,0.073,0.0191,1.23E-05,0.124,0.466,125.932,186667
Dancing in the Moonlight,pop,0.659,0.617,11,-5.862,0,0.0649,0.27,0,0.187,0.187,119.858,164010
Heaven,pop,0.592,0.873,9,-5.65,1,0.0275,0.0715,0.00982,0.142,0.516,122.011,277262
Forever Young,pop,0.651,0.617,8,-6.077,1,0.0309,0.179,0,0.113,0.591,121.977,167912
eoh,pop,0.707,0.585,5,-11.024,1,0.0701,0.145,0.00485,0.257,0.277,125.161,155520
Nobody,pop,0.673,0.687,6,-5.295,0,0.0623,0.269,0,0.181,0.524,96.964,211040
All Day And Night,pop,0.567,0.765,1,-4.107,0,0.108,0.317,0,0.14,0.541,121.924,169467
There's No Way (feat. Julia Michaels) - Alle Farben Remix,pop,0.768,0.83,11,-4.983,0,0.036,0.0229,1.27E-04,0.145,0.444,126.007,187301
Whenever (feat. Conor Maynard),pop,0.734,0.765,7,-5.562,1,0.0621,0.151,0,0.231,0.518,109.989,163636
All For Love,pop,0.689,0.901,7,-1.431,1,0.0678,0.145,1.03E-05,0.459,0.651,125.115,180485
Bittersweet Symphony (feat. Emily Roberts),pop,0.676,0.582,9,-7.58,1,0.128,0.221,0.00627,0.515,0.447,124.012,194618
One Touch,pop,0.686,0.693,0,-6.245,0,0.131,0.329,0,0.136,0.699,124.206,197876
"fuck, i’m lonely (with Anne-Marie) - Ofenbach Remix",pop,0.763,0.674,9,-5.146,1,0.0378,0.0106,3.58E-06,0.0321,0.759,105.027,178512
Be Your Friend‬‬,pop,0.6,0.754,0,-4.204,1,0.0488,0.0688,0,0.151,0.641,128.044,180820
Happier - Breathe Carolina Remix,pop,0.691,0.924,0,-3.839,1,0.0577,0.00828,3.80E-06,0.402,0.34,125.983,158095
Woke Up Late (feat. Hailee Steinfeld) - Sam Feldt Remix,pop,0.63,0.726,0,-3.753,1,0.0978,0.0717,0,0.108,0.499,122.055,196475
Just Got Paid,pop,0.734,0.921,6,-1.936,0,0.0863,0.0328,0,0.197,0.654,120.056,218480
No One - Jonas Blue Remix,pop,0.605,0.854,11,-4.128,0,0.0488,0.0673,0,0.54,0.165,124.024,214641
Speechless (feat. Erika Sirola) - MOTi Remix,pop,0.609,0.523,1,-12.649,1,0.0796,0.00959,1.55E-04,0.15,0.342,127.977,181875
Close To Me (with Diplo) (feat. Swae Lee) - Felix Cartal Remix,pop,0.733,0.839,1,-2.84,0,0.0335,0.0145,1.87E-04,0.162,0.471,126.009,223533
Darkside,pop,0.43,0.606,4,-5.115,0,0.0431,0.131,0,0.173,0.123,169.988,211680
Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),pop,0.661,0.723,5,-6.976,0,0.0566,0.179,1.23E-05,0.14,0.316,113.778,163805
Body (feat. brando),pop,0.752,0.764,1,-4.399,1,0.038,0.0476,9.44E-05,0.0543,0.582,121.958,163216
Who's Got Your Love,pop,0.704,0.888,11,-2.872,1,0.0541,0.00553,0.0011,0.079,0.531,125.027,157000
Never Go Back - Robin Schulz Remix,pop,0.655,0.713,9,-6.293,0,0.0501,0.338,0,0.0971,0.61,94.05,184653
Pumped Up,pop,0.732,0.734,0,-6.423,1,0.107,0.00719,1.49E-05,0.34,0.643,123.033,177073
California,pop,0.619,0.735,7,-3.925,1,0.0445,0.017,1.78E-06,0.347,0.668,119.981,169157
Solo Dance,pop,0.746,0.846,9,-2.432,1,0.048,0.0485,0,0.195,0.403,114.955,174933
Replay,pop,0.776,0.809,6,-5.726,0,0.069,0.415,0,0.179,0.582,100.071,202520
Think About You - Galantis Remix,pop,0.621,0.898,10,-4.569,1,0.0401,0.0976,1.08E-05,0.404,0.332,124.018,181040
Love No More,pop,0.767,0.674,0,-6.246,1,0.0529,0.0216,5.88E-05,0.257,0.221,121.011,168636
All Falls Down (feat. Juliander),pop,0.655,0.672,1,-4.966,1,0.0581,0.253,0,0.312,0.675,98.005,198880
Lonely Together (feat. Rita Ora),pop,0.638,0.656,5,-5.299,1,0.0611,0.143,5.76E-05,0.094,0.271,103.081,181960
Remind Me to Forget,pop,0.689,0.505,0,-6.389,1,0.0933,0.158,0,0.138,0.312,99.017,217293
Next To Me,pop,0.445,0.597,8,-6.724,1,0.0575,0.158,2.21E-06,0.128,0.263,175.903,179500
Giant (with Rag'n'Bone Man),pop,0.807,0.887,1,-4.311,0,0.0361,0.016,5.03E-04,0.0811,0.606,122.015,229184
Happier - Tiësto’s AFTR:HRS Remix,pop,0.684,0.823,0,-4.881,1,0.0296,0.00576,7.42E-06,0.201,0.384,117.993,216000
Hum With Me,pop,0.653,0.708,10,-5.385,1,0.0345,0.109,0.0011,0.163,0.347,111.924,167871
Without You (feat. Sandro Cavazza),pop,0.662,0.858,2,-4.844,1,0.0428,0.00163,0,0.0456,0.295,133.993,181673
Call On Me - Ryan Riback Remix,pop,0.691,0.821,0,-4.527,1,0.0401,0.136,1.15E-04,0.092,0.759,104.961,222000
Sad (feat. Afrojack),pop,0.717,0.716,3,-5.485,0,0.0432,0.0421,4.67E-04,0.0699,0.206,125.064,161280
Stargazing,pop,0.677,0.497,5,-5.763,1,0.0809,0.152,0,0.0911,0.419,99.137,236853
Symphony (feat. Zara Larsson),pop,0.715,0.605,0,-5.128,0,0.0428,0.239,1.41E-05,0.189,0.454,122.956,212733
Stay Young,pop,0.572,0.713,5,-4.826,1,0.0406,0.0754,0,0.226,0.559,89.996,157005
More Than You Know,pop,0.645,0.741,5,-4.989,0,0.0339,0.0323,0,0.29,0.534,123.07,203000
Why Boy,pop,0.497,0.924,11,-3.43,0,0.0434,0.149,0.251,0.267,0.283,120.018,150005
The Nights,pop,0.527,0.835,6,-5.298,1,0.0433,0.0166,0,0.249,0.654,125.983,176658
Rich Love (with Seeb),pop,0.401,0.872,1,-3.641,0,0.314,0.167,0,0.362,0.472,104.592,201257
Mama,pop,0.738,0.794,11,-4.118,0,0.0416,0.101,0,0.0533,0.566,104.014,184134
Feel Good,pop,0.702,0.903,4,-3.921,1,0.038,0.121,1.23E-04,0.168,0.66,125.948,166947
IDGAF - Hazers Remix,pop,0.814,0.705,7,-4.734,1,0.0904,0.0958,1.33E-04,0.0687,0.6,110.004,240617
Breathe (feat. Ina Wroldsen),pop,0.724,0.733,11,-5.539,0,0.0382,0.0249,3.18E-04,0.127,0.672,125.993,208107
Rockstar,pop,0.771,0.826,11,-3.978,1,0.0604,0.142,0.03,0.145,0.185,100.012,212280
Jackie Chan,pop,0.747,0.834,3,-2.867,0,0.045,0.374,0,0.0586,0.687,128.005,215760
Moonlight,pop,0.813,0.761,10,-5.687,0,0.085,0.0529,0.0119,0.337,0.29,124.957,173067
All I Wanna Do,pop,0.728,0.794,1,-3.992,1,0.0635,0.148,0,0.0688,0.523,112.071,194360
Sweet but Psycho,pop,0.719,0.704,1,-4.724,1,0.0476,0.0691,0,0.166,0.628,133.002,187436
Melody - ANGEMI Remix,pop,0.564,0.833,0,-3.964,1,0.0952,0.0112,0,0.101,0.395,127.948,209341
High On Life (feat. Bonn),pop,0.414,0.486,6,-6.431,0,0.0311,0.0129,0,0.111,0.368,128.038,230762
So Am I,pop,0.682,0.656,6,-4.67,1,0.0435,0.0737,0,0.353,0.607,130.089,183027
I Know You - Vigiland Remix,pop,0.674,0.471,9,-8.199,1,0.0719,0.0946,0,0.22,0.219,127.963,183345
Through To You,pop,0.69,0.689,2,-6.522,1,0.174,0.0655,1.45E-06,0.136,0.307,131.945,129238
Burn Out (feat. Dewain Whitmore),pop,0.594,0.722,4,-5.751,0,0.0398,0.0156,0,0.0667,0.407,127.877,200322
Penny,pop,0.468,0.968,2,-4.083,1,0.0478,0.0224,0.922,0.194,0.284,129.998,199245
Wait For Me,pop,0.465,0.739,10,-7.786,1,0.0648,0.00987,1.88E-06,0.373,0.0652,125.994,217143
bad guy,pop,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088
Daylight (Airbeat One Anthem 2018),pop,0.631,0.939,7,-1.7,0,0.0398,0.0728,1.87E-04,0.319,0.353,128.048,191500
Imagine,pop,0.578,0.776,7,-2.698,0,0.0409,0.363,0.00119,0.175,0.608,129.03,190698
Apple Juice (feat. Carla Monroe) - MOTi Remix,pop,0.671,0.91,0,-3.621,1,0.1,0.00196,0.0316,0.171,0.413,128.036,138750
Glitch,pop,0.715,0.792,2,-6.4,0,0.0325,0.055,0.0236,0.269,0.357,128.024,185161
Brand New (Helium),pop,0.714,0.809,7,-4.34,0,0.0801,0.00736,0,0.342,0.32,128.045,173797
Shades Of Voices (Original Mix),pop,0.691,0.874,4,-6.276,0,0.09,0.0286,0.633,0.0704,0.0909,127.99,283193
In Time,pop,0.651,0.711,3,-5.062,0,0.0378,0.111,6.13E-05,0.0488,0.425,125.089,191954
Halfway There (feat. Lena Leon),pop,0.59,0.888,0,-4.151,1,0.0797,7.53E-04,0.00535,0.817,0.0715,128.025,195000
Spirit Of Freedom,pop,0.438,0.914,9,-3.919,0,0.0601,0.0206,0.623,0.12,0.225,128.184,161250
Mama Look at Me Now,pop,0.59,0.678,10,-5.48,1,0.0384,0.0259,2.20E-05,0.0707,0.4,126.061,178132
Toxic Rain - No Class Remix,pop,0.461,0.773,0,-6.436,0,0.0539,0.0153,0,0.234,0.266,131.085,190992
The Beat,pop,0.563,0.954,7,-1.835,0,0.0283,0.119,0.168,0.27,0.788,128.014,162187
Wild Wild Son,pop,0.446,0.573,3,-5.081,1,0.0279,0.0416,0,0.108,0.167,135.96,213707
Waiting For Love,pop,0.577,0.741,6,-3.83,0,0.0501,0.298,0,0.142,0.581,128.081,230613
Shelter (Mix Cut) - Yoel Lewis Remix,pop,0.486,0.855,3,-4.493,0,0.0497,4.52E-04,0.00146,0.249,0.151,129.9,105219
Like I Do,pop,0.635,0.9,0,-3.719,0,0.0377,0.00664,0.0145,0.37,0.15,127.978,202500
Skyline,pop,0.733,0.791,0,-5.599,1,0.0403,0.239,0.784,0.265,0.477,128.007,176260
Callin' - Extended Mix,pop,0.627,0.956,8,-4.498,0,0.0719,0.0256,0.588,0.125,0.392,127.984,217500
Roads,pop,0.527,0.806,2,-5.639,0,0.0323,5.98E-04,0,0.358,0.534,131.882,234680
Jackie Chan,pop,0.742,0.838,3,-2.758,0,0.0476,0.339,0,0.0595,0.694,128.022,215676
Came Here for Love,pop,0.708,0.868,6,-3.287,1,0.0431,0.0313,0,0.122,0.72,124.994,202999
Kids in Love - Don Diablo Remix,pop,0.653,0.911,9,-2.979,0,0.0645,0.0623,5.22E-05,0.301,0.335,125.959,195714
Let You Down - Chris Royal Remix,pop,0.361,0.945,0,-5.219,0,0.111,0.00105,0.0342,0.0967,0.138,127.985,172500
Mercury,pop,0.732,0.828,6,-5.935,0,0.0535,0.00379,0.797,0.272,0.226,128.003,189625
Different Place,pop,0.673,0.943,10,-3.604,0,0.0481,0.0448,3.83E-06,0.101,0.0358,127.999,171712
One Last Time,pop,0.628,0.593,8,-5.036,1,0.0323,0.093,1.65E-06,0.096,0.104,125.026,197267
I Feel The Love,pop,0.555,0.813,0,-5.792,1,0.033,0.0201,0,0.165,0.435,125.034,213120
No Brainer,pop,0.552,0.76,0,-4.706,1,0.342,0.0733,0,0.0865,0.639,135.702,260000
Sun Is Shining,pop,0.467,0.757,2,-3.01,1,0.0517,0.0866,0,0.0742,0.383,131.993,254653
Breathe,pop,0.722,0.744,11,-5.52,0,0.0363,0.0234,1.57E-04,0.143,0.686,125.985,207630
In the Name of Love,pop,0.501,0.519,4,-5.88,0,0.0409,0.109,0,0.454,0.168,133.99,195707
Pure Gold,pop,0.64,0.857,4,-8.26,1,0.266,0.00164,0.557,0.336,0.645,128.058,147187
Turning Up,pop,0.769,0.817,1,-5.409,1,0.103,0.0225,1.03E-06,0.244,0.896,118.021,182633
Winter Hitori feat. ASOBOiSM,pop,0.787,0.722,7,-5.43,1,0.0395,0.0489,0,0.0956,0.52,127.952,218357
9と4分の3番線で君を待つ (Run Away) - Japanese Ver.,pop,0.63,0.787,1,-4.302,1,0.103,0.00489,0,0.134,0.466,128.997,211867
Nobody Knows,pop,0.617,0.885,8,-3.989,0,0.0375,0.0169,0,0.326,0.768,139.95,221233
One in a Million -奇跡の夜に-,pop,0.746,0.805,10,-4.499,1,0.0683,0.074,0,0.0548,0.843,144.983,222932
別世界,pop,0.695,0.88,5,-2.965,1,0.158,0.194,0,0.0898,0.786,127.075,224882
Gimme GImme,pop,0.705,0.858,7,-3.374,1,0.0627,0.112,0,0.298,0.536,106.019,230943
御伽の街,pop,0.803,0.863,1,-4.939,1,0.0903,0.00947,0.0136,0.0823,0.467,112.986,203147
ボイスメモ No. 5,pop,0.736,0.666,8,-4.503,1,0.0417,0.0795,1.89E-05,0.332,0.22,109.958,163040
Now & Forever (feat. SONPUB & 向井太一),pop,0.826,0.569,5,-7.18,1,0.0473,0.287,4.91E-04,0.0449,0.555,105.014,215140
Make A Move - Pt. 2,pop,0.837,0.52,9,-7.575,0,0.14,0.617,0.0182,0.184,0.463,123.972,181200
光線,pop,0.636,0.744,0,-3.799,1,0.0291,0.101,0,0.0912,0.486,133.994,208333
ZONE OF GOLD,pop,0.486,0.714,7,-6.197,1,0.115,0.0622,0,0.333,0.496,127.41,195433
LOVE + PARTY,pop,0.789,0.77,5,-5.531,0,0.0553,0.0403,0,0.0988,0.791,102,193553
WAKE ME UP,pop,0.608,0.961,2,-2.259,1,0.124,0.023,0,0.294,0.366,137.9,240100
New Page,pop,0.604,0.733,2,-5.788,1,0.0348,0.105,0,0.25,0.399,124.885,270904
Easy Breezy,pop,0.655,0.993,2,-2.026,1,0.0862,0.507,0,0.392,0.62,93.021,208376
TOTSUKA feat. サイプレス上野,pop,0.836,0.588,7,-7.454,1,0.16,0.237,9.13E-04,0.0618,0.636,92.985,225412
taste,pop,0.705,0.666,6,-5.001,1,0.0583,0.577,0,0.0835,0.697,127.967,223920
I don’t wanna do,pop,0.567,0.865,6,-5.125,1,0.139,0.0127,0,0.0546,0.838,187.981,244061
A-RA-SHI:Reborn,pop,0.718,0.8,9,-5.715,1,0.0587,0.00588,1.63E-05,0.337,0.266,117.98,205928
Light,pop,0.775,0.673,9,-6.526,1,0.081,0.0564,0,0.111,0.5,112.059,228371
Night Ship,pop,0.847,0.512,10,-9.071,1,0.053,0.152,4.78E-04,0.0746,0.765,111.989,162827
Fly me 2,pop,0.742,0.719,4,-6.341,0,0.0387,0.0867,0,0.126,0.318,125.007,217000
Not Enough,pop,0.549,0.847,5,-4.966,1,0.0483,0.0587,0,0.102,0.149,124.01,292587
COLORLESS,pop,0.425,0.56,0,-6.395,0,0.308,0.0826,0,0.35,0.347,168.068,196367
New Shoes - feat.Shun Murakami,pop,0.716,0.463,9,-7.563,1,0.0337,0.693,2.96E-04,0.121,0.342,92.023,232832
MarudeSaturday Night,pop,0.697,0.77,0,-3.828,1,0.0327,0.00374,0,0.0424,0.748,102.002,214118
FUTARI x PARTY,pop,0.866,0.746,8,-6.139,0,0.0706,0.446,0,0.133,0.594,100.019,184935
SUPERSTAR,pop,0.554,0.782,0,-2.927,1,0.0367,0.198,0,0.0756,0.63,155.912,193417
Be on the Stage,pop,0.684,0.854,4,-3.625,0,0.0847,0.0615,1.37E-06,0.152,0.594,101.034,232973
space shuttle,pop,0.711,0.934,11,-0.7,1,0.0588,0.0445,8.83E-06,0.0537,0.866,124.988,224333
Amazing!,pop,0.649,0.856,8,-2.745,1,0.181,0.127,0,0.0702,0.892,171.884,199440
TO-KE-TE,pop,0.392,0.891,11,-2.746,0,0.059,0.0236,0,0.281,0.45,89.952,214627
JAM fo'freedom (SASUKE Remix),pop,0.763,0.763,10,-4.176,0,0.0626,0.0298,1.90E-05,0.652,0.953,143.994,211547
You're the Reason - English ver.,pop,0.625,0.728,2,-5.486,1,0.03,0.0097,0,0.101,0.101,96.009,198368
Made In JPN,pop,0.621,0.614,6,-5.411,1,0.0539,0.0462,1.80E-06,0.0452,0.727,200.012,210134
See You Later,pop,0.729,0.646,9,-6.046,0,0.0452,0.0682,4.81E-04,0.0484,0.543,82.49,200712
Possible,pop,0.713,0.709,4,-6.451,1,0.0703,0.042,0,0.0995,0.708,109.973,283400
All Over You,pop,0.705,0.55,2,-7.974,1,0.0381,0.0887,0.00485,0.0895,0.351,94.969,212211
Where Would You Go?,pop,0.62,0.775,7,-4.677,1,0.0271,0.0634,0.0501,0.0676,0.427,107.992,208333
Call My Name - Remix,pop,0.834,0.823,8,-4.603,1,0.0716,0.09,1.01E-04,0.0561,0.872,128.006,166523
DAYZ,pop,0.738,0.55,5,-9.845,0,0.0473,0.00919,6.48E-04,0.0772,0.599,110.024,311976
Simple Things,pop,0.695,0.646,9,-7.103,0,0.032,0.0345,2.94E-04,0.0967,0.229,95.007,157288
SUN DAY - Shinichi Osawa Remix,pop,0.74,0.56,4,-5.566,0,0.0387,0.172,0,0.0717,0.207,111.083,264935
SPOTLIGHT,pop,0.638,0.735,8,-4.635,1,0.0873,0.0269,0,0.0603,0.628,99.964,221387
let me know,pop,0.704,0.584,6,-7.384,0,0.026,0.324,0.0979,0.0965,0.752,102.987,220631
Y.E.S,pop,0.599,0.795,7,-5.072,0,0.15,0.223,0,0.125,0.479,150.036,146500
Rich&Famous - feat. Sean Paul,pop,0.539,0.739,0,-5.429,0,0.204,0.0263,0,0.297,0.386,173.082,249187
ミズノナカヘ - Car TAX remix,pop,0.738,0.846,2,-5.929,1,0.0758,0.158,0.0353,0.0282,0.879,125.98,237071
EASY LOVE,pop,0.802,0.776,8,-6.903,0,0.112,0.16,0,0.0969,0.687,109.996,225273
PARADE,pop,0.679,0.637,8,-5.683,1,0.0427,0.0821,1.04E-06,0.158,0.228,105.026,244187
Obsession,pop,0.827,0.851,11,-4.589,0,0.103,0.122,2.31E-05,0.0706,0.928,127.993,214132
Shine,pop,0.779,0.721,8,-8.409,0,0.0487,0.00618,0.00696,0.239,0.84,121.948,207213
Upside Down,pop,0.701,0.927,5,-3.21,0,0.0644,0.31,0,0.0505,0.832,119.991,208530
B.S.G.S.,pop,0.625,0.905,6,-6.323,0,0.135,0.553,0.0298,0.247,0.597,140.026,141473
Bitten By You,pop,0.677,0.75,9,-5.824,1,0.033,0.14,2.49E-04,0.0363,0.967,114.958,242627
For Me,pop,0.706,0.734,0,-4.623,1,0.0324,0.0229,0,0.112,0.395,99.999,221100
Sway,pop,0.792,0.673,5,-7.876,0,0.163,0.0652,8.47E-05,0.145,0.784,104.996,241164
Nobody,pop,0.561,0.929,11,-1.687,1,0.0288,0.182,7.76E-04,0.245,0.898,190.05,213147
Adios,pop,0.633,0.706,10,-5.137,0,0.0627,5.87E-04,0.0795,0.245,0.399,128.187,189147
Dumb,pop,0.652,0.837,1,-3.104,0,0.0723,0.0976,0,0.0844,0.562,108.042,190903
THURSDAY,pop,0.678,0.787,1,-4.741,0,0.0452,0.147,0,0.0799,0.471,158.014,206578
Snapping,pop,0.751,0.726,8,-3.499,0,0.038,0.0706,3.42E-06,0.278,0.581,104.914,213164
WONDERLAND,pop,0.572,0.964,4,-1.949,0,0.123,0.0503,0,0.372,0.519,129.979,199013
DDU-DU DDU-DU,pop,0.671,0.859,4,-3.922,0,0.0833,0.0323,0,0.267,0.389,139.931,209355
Like always,pop,0.781,0.879,5,-3.725,1,0.0533,0.0309,0,0.0546,0.836,119.997,204893
Answer,pop,0.565,0.903,7,-1.918,1,0.05,0.0746,0,0.359,0.538,97.967,219760
피카부 Peek-A-Boo,pop,0.839,0.902,1,-3.612,0,0.0536,0.0868,0.00257,0.272,0.639,114.953,189050
DRIP,pop,0.658,0.87,2,-2.373,1,0.0626,0.177,0,0.36,0.422,89.994,200465
Jopping,pop,0.74,0.835,10,-3.425,0,0.0839,0.0139,0,0.857,0.535,123.024,251293
HIP,pop,0.782,0.731,3,-4.581,0,0.143,0.0376,3.15E-05,0.0956,0.824,138.032,195307
BBoom BBoom,pop,0.785,0.744,3,-4.249,0,0.0369,0.0149,0.00666,0.0661,0.833,126.018,208863
Dumb Litty,pop,0.76,0.887,9,-1.993,1,0.0409,0.037,0,0.138,0.24,130.018,193160
